Producto,Descripcion,Categoria,Response
"Cable HDMI® 2.0 de alta velocidad, de 1 m","Transmite contenido de audio y video digital en UHD (hasta 8K) a una super velocidad, Con este cable HDMI, transmite contenido de audio y video digital en ultra alta definición (hasta 4K) con alta velocidad.",Otros,[]
Antena UHF tipo aro con booster de 30 dB,"¡La mejor tecnología para que disfrutes de todos los canales en HD!, Capta y disfruta los canales en alta definición de TV abierta con esta antena. Está diseñada para ser instalada en interiores, en lugares donde la señal es buena, por ejemplo, áreas urbanas o ciudades que se encuentran cerca de las antenas repetidoras de TV.",Otros,[]
Teclado USB Gamer Xtreme,"Maximiza tu experiencia de juego y obtén la ventaja personalizando los botones, Maximiza tu experiencia de juego con este teclado gamer. Ya sea en tu PC o laptop, tendrás mejor control de las combinaciones que utilices en tus videojuegos, sin necesidad de instalar ningún controlador, ya que al ser Plug &amp; Play sólo tienes que conectarlo para utilizarlo.",Otros,[]
"Juego de 2 bocinas de 2 vías 300 W PMPO c/u, para plafón","Sonorización con gran potencia y estética, Estas bocinas para plafón son ideales para sonorizar oficinas, salones, negocios o espacios personales, conservando la estética del área, gracias a que su instalación es empotrable, quedando a ras del plafón.",Otros,[]
Soporte de techo o pared para proyector,"Coloca tu proyector en techo o pared y optimiza tu espacio, Instala tu proyector en el techo o en la pared para optimizar espacios en salas de juntas, salones de clases, o de entretenimiento.",Soporte TV,"
El Soporte para Pantalla Steren es la mejor opción para optimizar los espacios de tu sala de juntas, salón de clases o de entretenimiento. Diseñado para colocar tu proyector en el techo o en la pared, este soporte es la mejor alternativa para ahorrar espacio. Además, su base para TV y brazo para TV permiten una instalación de Simplo. Así que si quieres ahorrar espacio en tu sala, el Soporte para Pantalla Steren es la mejor opción. Su diseño robusto y duradero garantiza que tu proyector estará seguro y estable. Además, su instalación es sencilla y no requiere de herramientas especiales. Así que si necesitas una solución para colocar tu proyector en el techo o en la pared, el Soporte para Pantalla Steren es la mejor opción."
Soporte doble de escritorio para monitores de hasta 32”,"Si trabajas con 2 pantallas adicionales ¡Dale a tu escritorio más espacio!, Con este soporte de movimiento total, arma tu espacio de trabajo o entretenimiento, y coloca dos pantallas de hasta 32 pulgadas en la posición óptima.",Soporte TV,"El Soporte Doble de Escritorio para Monitores de hasta 32"" de Steren es una solución ideal para aquellos que trabajan con dos pantallas adicionales. Esta base para TV ofrece un movimiento total para armar tu espacio de trabajo o entretenimiento, con un brazo para TV que sostiene dos pantallas de hasta 32 pulgadas en la posición óptima. La instalación de Simplo es rápida y fácil, ahorrando tiempo y esfuerzo. El soporte para pantalla es ajustable y se adapta a cualquier entorno, permitiéndote disfrutar de una experiencia de visualización óptima. El diseño ergonómico permite una mayor comodidad al trabajar con dos pantallas. El Soporte Doble de Escritorio para Monitores de hasta 32"" de Steren es una excelente opción para aquellos que buscan una solución de doble pantalla."
"Modulador fijo con filtro SAW y controlador PLL, para canal ""TT""","Modulador fijo de Audio/Video para el canal TT, con filtro (SAW), 55 dB de ganancia, rango de frecuencia de 54 a 300 MHz, impedancia de salida de 75 Ohms y relación Audio/Video de -12 a -18 dB. Proporciona alta estabilidad, calidad de imagen y sonido. Ideal para sistemas de canales adyacentes.",Otros,[]
Audífonos Bluetooth con auriculares ergonómicos,"Escucha tu música con libertad inalámbrica, Escucha tu música con libertad inalámbrica.",Otros,[]
"Modulador fijo con filtro SAW y controlador PLL, para canal 6","Modulador fijo de Audio/Video para el canal 6, con filtro (SAW), 55 dB de ganancia, rango de frecuencia de 54 a 300 MHz, impedancia de salida de 75 Ohms y relación Audio/Video de -12 a -18 dB. Proporciona alta estabilidad, calidad de imagen y sonido. Ideal para sistemas de canales adyacentes.",Otros,[]
"Cable magnético 2 en 1, USB a micro USB y USB C, de 1 m, tipo cordón","Lleva fácilmente 2 cables en uno solo, Obtén 2 cables en 1 para recargar batería o transferir datos de tus dispositivos móviles.",Otros,[]
"Modulador fijo con filtro SAW, para canal H (21)","Modulador fijo de Audio/Video para el canal H (21), con filtro (SAW), 55 dB de ganancia, rango de frecuencia de 54 a 870 MHz, impedancia de salida de 75 Ω y relación Audio/Video de -10 a -20 dB (ajustable).",Otros,[]
"Micrófono doble de solapa con plug 3,5 mm","Graba audio de gran claridad con este micrófono para celular, Graba audio de gran claridad con este micrófono para celular.",Otros,[]
Divisor con amplificador HDMI UHD 4K de 4 salidas,"Multiplica el contenido HDMI y envíalo hasta 4 pantallas al mismo tiempo., Comparte la señal digital, con este splitter HDMI* podrás enviar audio y video ultra HD (2K o 4K) y 3D a 4 pantallas diferentes al mismo tiempo sin ningún tipo de pérdida de calidad en la transmisión, lo puedes utilizar en restaurantes para visualizar eventos televisivos o películas, en bares, escuelas o salas de juntas para proyectar videos o presentaciones.",Otros,[]
Receptor de audio Bluetooth*,"¡Convierte cualquier equipo de audio en Bluetooth! Y reproduce música desde tu celular, sin cables, ¡Convierte cualquier equipo de audio en Bluetooth*!",Otros,[]
"Cable coaxial RG6, 50% malla de aluminio sin estañar",", Con este cable realiza instalaciones de video de manera profesional, úsalo para la transmisión de señal de televisión de paga, para antenas aéreas o en instalaciones de cámaras de seguridad.",Otros,[]
"Cable USB a USB tipo B de 1,8 m reforzado, con conectores dorados",", ¡Conecta impresoras y scanner con entrada USB B!",Otros,[]
Apagador Wi-Fi* triple,"Iluminación inteligente para casa y oficina. Controla y programa, con tu celular, el encendido o apagado en donde quiera que estés, ¡Convierte tu casa en una Smart Home!",Otros,[]
"Bocina Bluetooth* BoomBox TWS, 350 W PMPO, negra","TWS: Vincula 2 Boom Box y obtén sonido estéreo, ¡Revienta la fiesta con la potencia de esta bocina Bluetooth*!",Otros,[]
Cable Toslink de fibra óptica de 2 m,"Este cable de fibra óptica es especial para transmisiones de audio de alta fidelidad. Puede utilizarse en aparatos como pantallas, Blu-Ray*, home theater o sistemas de sonido de 5.1 canales, entre otros.",Otros,[]
"Jack 6,3 mm monaural, para chasis","Conector hembra (jack) de 6,3 mm, monoaural, para montaje en chasis; de circuito abierto, desnudo y con 2 terminales.",Otros,[]
"Cable Ethernet UTP CAT 6, de 90 cm","Cable de parcheo UTP (Par trenzado sin blindar) de Categoría 6, color gris, calibre 24 AWG, de 90 cm de largo, con conectores macho (Plug) RJ45, para mejor transmisión de señal de hasta 1 Gbps.",Otros,[]
Batería para RAD-410,"Utilízala como batería extra o de reemplazo, Reemplaza la batería de tu radio Steren RAD-410, si es que se dañó.",Otros,[]
"Bocina de 2"" (5 cm) 1,5 W PMPO","Bocina de 2 pulgadas (5 cm), impedancia de 8 Ohms y 1,5 Watts de potencia PMPO. Puede usarse en TV portátiles, teléfonos, radios, grabadoras, reproductores de CD, mini bafles, bafles caseros, bafles profesionales y más.",Otros,[]
"Divisor de 4 salidas, de 75 Ohms","Divisor (splitter) de 4 salidas, de 75 Ohms, para señal VHF, UHF y FM de 5 a 900 MHz, metálico, con caja sellada y acabado anticorrosivo. Divide en cuatro la señal proveniente de una fuente de video como antenas, televisión satelital o de cable, videocasseteras, DVD* y más.",Otros,[]
"Foco LED Wi-Fi multicolor, 15 W","Iluminación multicolor. Controla el encendido, apagado y matices desde la palma de tu mano., Convierte tu casa en una Smart Home y ambienta sus espacios con una intensa iluminación multicolor!",Otros,[]
Cable USB 3.1 a USB C de 2 m,"Utiliza dispositivos USB C en tu laptop o PC con puertos USB estándar, Con este cable, conecta dispositivos USB C a equipos de conexión estándar USB 3.1 y transfiere datos con gran velocidad, o recarga de forma rápida y segura equipos como laptops o smartphones.",Otros,[]
Tira LED Wi-Fi* multicolor RGB+W de 2 m,"¡Iluminación inteligente para tus espacios!, Convierte tu casa en una Smart Home y ambiéntala con iluminación multicolor, con esta tira LED Wi-Fi* que se controla desde tu celular.",Otros,[]
Plug RCA metálico,"Conector macho (plug) RCA, para extensión de cable. Fabricado en metal cromado color plata.",Otros,[]
"Mini audífonos Bluetooth* FreePods True Wireless, azules","True Wireless ¡Verdadera libertad inalámbrica!, ¡Disfruta de tu música favorita libre de cables!",Otros,[]
Juego de 2 bocinas de 2 vías 200 W PMPO c/u,"Su articulación en la base te permite colocarla en pared o cualquier superficie plana y orientarla hacia donde necesites, Sonoriza el espacio que requieras con este juego de bocinas de 2 vías (woofer y tweeter). Su tamaño y base de montaje las hacen versátiles para instalarlas en pared o simplemente colocarlas en alguna superficie plana.",Otros,[]
"Adaptador elite de plug 3,5 mm a jack 6,3 mm, estéreo","Adaptador de conector macho (plug) de 3,5 mm a conector hembra (jack) de 6,3 mm, estéreo. Con acabado dorado de 24 K.",Otros,[]
"Juego de 2 coples jack a jack tipo F para conectores RG59, recubiertos de oro","Juego de dos barriles (cople) sencillos, para unir conectores macho (plug) tipo ""F"" de cable coaxial RG59. Acabado dorado.",Otros,[]
Adaptador USB C a HDMI,Conecta una pantalla adicional a tu computadora con salida USB C,Otros,[]
"Audífonos Bluetooth* con cancelación de ruido, grises",¡Haz de tu música tu propio mundo! Sonido extraordinario sin ruido exterior,Otros,[]
"Divisor RF de 4 salidas, 75 Ohms, 1 GHz, con caja soldada","Divisor (Splitter) de alto rendimiento, para señal de radiofrecuencias de TV",Otros,[]
"Cable plug 3,5 mm a 2 plug RCA de 1,8 m, ultradelgado","Adaptador duplex de audio, con dos conectores macho (plug) RCA a un conector macho (plug) de 3,5 mm estéreo. Su cable es blindado en espiral y mide 1,8 m.",Otros,[]
Cable de alimentación para 8 cámaras y 1 DVR,"¡Concentra las conexiones de alimentación en una sola y olvídate de cables!, ¡Concentra todas las conexiones de alimentación en una sola y olvídate de los enredosos cables!",Otros,[]
"Plug banana, negro","Conector macho (plug) tipo Phillips (banana), para soldar. Fabricado en plástico color negro.",Otros,[]
Conector macho tipo BNC de apretar para RG58C,"Conector macho (plug) tipo BNC de apretar, para cable coaxial RG58C.",Otros,[]
"No Break (UPS) para 90 min de respaldo, 1 500 VA","¡Energía de reserva para guardar todo tu trabajo cuando haya un apagón!, ¡Energía de reserva para guardar todo tu trabajo cuando haya un apagón!",Otros,[]
"Cable plug 3,5 mm a 2 plug RCA de 90 cm, reforzado","Cable para Teatro en Casa (Home Theater), con conector macho (plug) de 3,5 mm estéreo a dos conectores macho (plug) RCA. Mide 90 cm.Fabricado con la más alta calidad, ya que tiene doble aislamiento libre de oxigeno y conectores con recubrimiento de oro que evitan cualquier distorsión y pérdida de señal. Ideales para conectar un DVD, minicomponente, iPod, reproductores MP3, computadoras o TV en donde se requiera alta fidelidad en la transmisión o recepción de señal.iPod *es una marca de Apple* Inc.",Otros,[]
Clip para RAD-530,"Si el clip de tu RAD-530 marca Steren se extraviaron o se dañó, reemplázalo con este accesorio original, para que puedas seguir colocando tu radio en el cinturón. El clip está fabricado con plástico ABS resistente al impacto.",Otros,[]
"Cámara de seguridad CCTV digital Full HD, tipo domo, tetrahíbrida","Con esta cámara digital CCTV, vigila cualquier lugar de forma segura y discreta con imágenes realmente nítidas.",Otros,[]
"Lámpara LED Wi-Fi* multicolor para escritorio, de 12 W","¡Ambienta tus espacios con iluminación multicolor inteligente!, ¡Convierte tu casa en una Smart Home y ambienta sus espacios con iluminación multicolor!",Otros,[]
"Cable Ethernet UTP CAT 5e, de 7,6 m","Transmite voz y datos hasta a 1 000 Mbps, Este cable de red tiene 7,6 metros de longitud, por lo que podrás conectar a tu módem equipos como, computadoras de escritorio, laptops, Smart TV, Blu-ray o consolas de videojuegos a larga distancia y disfrutar de una señal de Internet más estable.",Otros,[]
Pantalla inteligente Full HD con Alexa y cámara de 5 MPx,"Con una pantalla inteligente Full HD de 15.6” (1080p) y una cámara de 5 MP, la organización y el entretenimiento de tu familia tendrán un aspecto extraordinario. Puedes elegir la orientación vertical u horizontal.",Otros,[]
Antena UHF aérea de alto desempeño HD,"Con esta antena capta todos los canales HD aún en zonas de recepción complicada y no te pierdas tus programas y eventos preferidos con calidad de imagen suprema., Esta antena hdtv tiene un excelente desempeño para la recepción de señal digital, su fabricación en aluminio y su número de elementos la hacen tener un alcance inmejorable en la captación de canales de alta definición de TV abierta.",Otros,[]
"Modulador fijo con filtro SAW, para canal F (19)","Modulador fijo de Audio/Video para el canal F (19), con filtro (SAW), 55 dB de ganancia, rango de frecuencia de 54 a 870 MHz, impedancia de salida de 75 Ω y relación Audio/Video de -10 a -20 dB (ajustable).",Otros,[]
Amplificador RF (booster) de 35 dB,De 75 Ohms,Otros,[]
"Audífonos con cable tipo cordón, plegables The Simpsons™","No solo suenan muy bien, viejo. Todos te envidiarán. ¡Vamos a rockanrolear!, Utiliza estos audífonos y escucha música con un estilo totalmente diferente y divertido. Su perfecto ajuste disminuye el ruido exterior.",Otros,[]
"Cable RCA 2 plug a 2 plug de 1,8 m","Cable de audio para Teatro en Casa (Home Theater), con dos conectores macho (plug) RCA* a dos conectores macho (plug) RCA, platinados en oro, que permiten máxima transferencia de señal y mínima distorsión, para disfrutar la música de sus películas como si estuviera en el cine. Su cable es de uso rudo con doble recubrimiento tipo ""Phyton*"" y mide 1,8 m.",Otros,[]
